RESPOND_ID,EXAMIN_YM,SEXDSTN_FLAG_CD,AGRDE_FLAG_NM,ANSWRR_OC_AREA_NM,HSHLD_INCOME_DGREE_NM,HSHLD_INCOME_DGREE_NM,DMSTC_TOUR_TY_VALUE
53332893,202305,0,1,11,1,1,0
53332918,202305,1,4,7,3,3,0
53332940,202305,0,4,8,1,1,0
53332994,202305,1,3,10,2,2,0
53333004,202305,0,1,1,2,2,0
53333028,202305,0,4,2,1,1,1
53333053,202305,0,1,6,1,1,0
53333068,202305,1,0,6,2,2,0
53333100,202305,0,3,1,3,3,0
53333114,202305,0,4,7,1,1,0
53333133,202305,0,4,12,3,3,0
53333135,202305,1,3,14,2,2,0
53333150,202305,0,3,5,0,0,0
53333170,202305,0,4,12,2,2,0
53333180,202305,0,2,1,3,3,0
53333189,202305,1,1,8,2,2,3
53333243,202305,0,0,15,1,1,0
53333244,202305,1,3,7,1,1,0
53333257,202305,0,0,4,3,3,0
53333307,202305,1,0,10,3,3,0
53333318,202305,1,1,1,2,2,0
53333323,202305,0,1,8,2,2,0
53333328,202305,1,2,15,2,2,0
53333366,202305,0,1,5,1,1,0
53333386,202305,0,1,8,3,3,0
53333405,202305,1,2,1,2,2,0
53333408,202305,1,4,7,0,0,0
53333427,202305,1,1,14,2,2,0
53333449,202305,1,4,12,2,2,0
53333501,202305,0,0,14,2,2,0
53333513,202305,0,4,1,3,3,0
53333582,202305,0,1,3,0,0,3
53333584,202305,1,2,3,2,2,0
53333613,202305,1,0,8,0,0,0
53333615,202305,0,4,13,1,1,0
53333702,202305,1,0,7,1,1,0
53333713,202305,1,3,0,1,1,0
53333730,202305,0,4,0,2,2,0
53333818,202305,1,0,8,2,2,0
53333824,202305,0,2,4,1,1,0
53333862,202305,1,3,1,3,3,0
53333867,202305,0,0,10,2,2,0
53333869,202305,0,1,11,1,1,3
53333873,202305,1,2,12,2,2,0
53333897,202305,1,0,1,1,1,0
53333909,202305,0,3,4,3,3,0
53333915,202305,0,4,10,1,1,0
53334016,202305,0,0,2,2,2,0
53334108,202305,0,2,1,2,2,2
53334128,202305,0,2,8,3,3,0
53334166,202305,0,1,12,0,0,0
53334252,202305,0,2,3,2,2,3
53334278,202305,0,4,7,3,3,2
53334309,202305,0,4,4,2,2,1
53334340,202305,1,3,1,2,2,0
53334344,202305,0,4,7,0,0,0
53334445,202305,0,2,3,2,2,0
53334449,202305,0,0,10,1,1,0
53334491,202305,1,3,15,3,3,3
53334504,202305,1,3,2,0,0,0
53334510,202305,1,3,10,3,3,0
53334545,202305,0,2,3,1,1,0
53334550,202305,0,1,1,2,2,0
53334553,202305,0,1,2,1,1,0
53334617,202305,1,0,2,0,0,0
53334659,202305,0,4,15,0,0,0
53334660,202305,0,1,2,1,1,3
53334710,202305,1,4,11,2,2,0
53334728,202305,1,2,2,3,3,0
53334738,202305,1,2,3,2,2,2
53334789,202305,0,3,1,2,2,0
53334828,202305,1,1,8,1,1,2
53334857,202305,0,2,6,3,3,0
53334901,202305,0,3,0,0,0,0
53334917,202305,0,0,15,3,3,0
53334918,202305,0,3,1,3,3,3
53334986,202305,1,4,4,1,1,0
53335025,202305,0,1,8,2,2,3
53335056,202305,1,1,9,2,2,0
53335070,202305,0,1,2,3,3,0
53335072,202305,1,2,1,1,1,0
53335107,202305,1,1,7,1,1,0
53335136,202305,0,2,14,1,1,0
53335163,202305,1,3,0,2,2,0
53335174,202305,1,2,3,0,0,0
53335212,202305,1,3,1,2,2,0
53335214,202305,1,0,8,3,3,0
53335252,202305,1,4,0,0,0,0
53335267,202305,1,1,14,1,1,0
53335285,202305,0,2,8,2,2,3
53335297,202305,0,4,3,1,1,0
53335340,202305,1,4,1,0,0,0
53335362,202305,0,4,8,3,3,0
53335414,202305,0,2,10,2,2,0
53335422,202305,1,1,1,3,3,0
53335424,202305,0,1,4,3,3,0
53335445,202305,1,3,3,3,3,0
53335449,202305,1,1,7,1,1,1
53335468,202305,1,2,8,3,3,0
53335473,202305,1,3,7,2,2,2
53335483,202305,1,3,8,3,3,0
53335550,202305,0,3,7,3,3,0
53335557,202305,0,0,1,3,3,3
53335594,202305,0,3,11,2,2,2
53335642,202305,0,2,1,2,2,0
53335655,202305,0,2,15,3,3,0
53335660,202305,1,3,7,1,1,0
53335672,202305,1,1,1,2,2,0
53335701,202305,0,0,1,1,1,0
53335735,202305,0,4,4,2,2,3
53335742,202305,1,3,5,3,3,0
53335752,202305,1,2,8,3,3,0
53335755,202305,0,2,0,1,1,3
53335811,202305,1,0,3,0,0,0
53335830,202305,0,0,12,1,1,0
53335859,202305,0,1,2,2,2,0
53335885,202305,0,2,5,2,2,0
53335908,202305,1,1,12,2,2,0
53335914,202305,1,1,1,3,3,0
53335919,202305,1,4,1,1,1,0
53335931,202305,0,0,10,1,1,3
53335954,202305,1,1,8,0,0,0
53336026,202305,0,2,8,2,2,0
53336027,202305,0,3,9,2,2,0
53336038,202305,1,1,10,2,2,0
53336040,202305,0,1,4,1,1,1
53336045,202305,1,2,14,3,3,0
53336098,202305,1,2,2,2,2,0
53336133,202305,0,2,8,2,2,0
53336160,202305,0,2,3,2,2,0
53336168,202305,0,1,15,3,3,3
53336215,202305,0,1,2,2,2,0
53336249,202305,1,3,8,2,2,0
53336268,202305,1,1,14,1,1,0
53336275,202305,0,3,1,1,1,0
53336281,202305,0,3,5,3,3,0
53336288,202305,1,3,2,2,2,0
53336293,202305,0,0,5,0,0,3
53336299,202305,1,3,2,3,3,0
53336303,202305,1,3,8,3,3,3
53336368,202305,1,3,10,1,1,0
53336421,202305,1,3,11,0,0,0
53336430,202305,0,2,9,1,1,0
53336537,202305,1,3,2,1,1,0
53336653,202305,0,3,14,3,3,0
53336658,202305,1,2,8,3,3,0
53336678,202305,0,3,9,1,1,0
53336709,202305,0,3,2,1,1,0
53336728,202305,1,3,12,3,3,0
53336773,202305,1,0,1,3,3,3
53336860,202305,0,0,1,2,2,0
53336873,202305,0,3,7,1,1,3
53336899,202305,0,0,1,0,0,3
53336904,202305,1,3,1,2,2,0
53336915,202305,0,4,8,1,1,0
53336941,202305,0,3,15,2,2,0
53336954,202305,0,4,11,1,1,0
53336974,202305,0,3,1,3,3,2
53337023,202305,1,4,6,1,1,0
53337056,202305,1,4,1,1,1,0
53337064,202305,0,3,1,2,2,1
53337066,202305,1,1,8,1,1,0
53337078,202305,1,3,14,3,3,0
53337094,202305,0,1,2,1,1,0
53337099,202305,1,4,4,1,1,0
53337218,202305,1,4,3,2,2,0
53337230,202305,1,1,15,0,0,0
53337294,202305,0,3,1,2,2,0
53337391,202305,1,3,8,1,1,0
53337398,202305,1,2,0,1,1,0
53337413,202305,0,3,4,2,2,0
53337465,202305,0,4,1,3,3,0
53337471,202305,0,0,1,3,3,0
53337505,202305,1,2,14,3,3,0
53337528,202305,0,2,8,3,3,0
53337595,202305,0,4,9,2,2,0
53337615,202305,0,2,7,0,0,0
53337684,202305,1,4,0,1,1,0
53337691,202305,0,3,8,2,2,3
53337781,202305,0,1,11,0,0,0
53337804,202305,0,4,3,0,0,3
53337806,202305,0,4,14,3,3,0
53337827,202305,1,1,2,0,0,0
53337832,202305,1,3,1,3,3,0
53337889,202305,0,4,3,2,2,0
53337918,202305,0,3,14,2,2,0
53337955,202305,0,0,10,0,0,3
53337961,202305,0,4,2,2,2,0
53338026,202305,1,4,3,0,0,0
53338080,202305,0,0,1,0,0,3
53338101,202305,0,4,9,1,1,0
53338130,202305,1,1,1,2,2,0
53338146,202305,0,3,10,2,2,3
53338164,202305,0,0,10,3,3,0
53338181,202305,1,3,14,2,2,1
53338234,202305,1,1,2,1,1,3
53338242,202305,0,4,8,0,0,0
53338305,202305,1,3,6,3,3,0
53338310,202305,1,3,10,3,3,0
53338344,202305,1,4,12,1,1,0
53338346,202305,1,3,1,2,2,0
53338347,202305,1,1,6,0,0,0
53338364,202305,1,2,10,3,3,0
53338382,202305,1,3,7,3,3,0
53338490,202305,0,3,11,2,2,0
53338502,202305,1,3,6,1,1,0
53338533,202305,0,1,14,2,2,3
53338571,202305,0,0,7,3,3,3
53338576,202305,0,1,8,3,3,3
53338577,202305,1,1,8,1,1,0
53338598,202305,0,4,10,3,3,0
53338608,202305,1,0,2,2,2,0
53338623,202305,1,4,8,3,3,0
53338642,202305,1,2,1,3,3,0
53338649,202305,0,4,8,3,3,0
53338679,202305,0,4,8,1,1,0
53338690,202305,1,4,8,2,2,0
53338717,202305,0,1,5,2,2,0
53338751,202305,1,3,15,2,2,0
53338752,202305,1,0,14,1,1,0
53338837,202305,0,4,13,2,2,3
53338865,202305,1,3,1,3,3,2
53338872,202305,0,2,1,1,1,3
53338876,202305,1,3,1,1,1,1
53338880,202305,1,2,1,1,1,0
53338890,202305,1,2,1,2,2,0
53338922,202305,0,1,8,2,2,0
53338943,202305,1,2,1,1,1,0
53338949,202305,0,1,1,3,3,0
53338952,202305,0,4,3,0,0,0
53338964,202305,0,0,0,3,3,0
53339024,202305,1,4,1,1,1,3
53339050,202305,0,2,1,2,2,0
53339096,202305,0,4,12,1,1,0
53339271,202305,0,2,2,2,2,0
53339285,202305,1,4,7,2,2,0
53339319,202305,0,4,10,0,0,1
53339320,202305,0,0,7,3,3,0
53339347,202305,1,2,1,2,2,0
53339427,202305,1,4,9,0,0,2
53339432,202305,0,3,8,1,1,0
53339464,202305,1,2,8,3,3,0
53339547,202305,1,3,4,2,2,0
53339550,202305,0,2,8,1,1,3
53339551,202305,0,3,1,3,3,1
53339573,202305,1,2,1,3,3,0
53339597,202305,1,4,8,1,1,3
53339607,202305,0,2,1,2,2,0
53339611,202305,0,1,14,2,2,0
53339624,202305,0,1,9,2,2,3
53339631,202305,0,2,10,1,1,0
53339653,202305,1,2,15,2,2,0
53339667,202305,0,2,3,2,2,0
53339691,202305,0,0,7,0,0,3
53339693,202305,1,3,3,1,1,0
53339698,202305,1,1,5,2,2,0
53339761,202305,1,4,1,3,3,0
53339762,202305,1,3,14,2,2,0
53339871,202305,0,3,15,1,1,0
53339891,202305,0,1,1,3,3,0
53339898,202305,0,2,1,1,1,0
53339900,202305,0,3,1,0,0,0
53339924,202305,1,3,2,0,0,0
53339959,202305,0,3,15,1,1,0
53339983,202305,1,2,8,2,2,0
53339988,202305,1,4,3,1,1,0
53340008,202305,1,3,1,1,1,0
53340026,202305,0,4,4,1,1,3
53340072,202305,1,1,1,1,1,0
53340126,202305,0,1,6,2,2,0
53340128,202305,0,0,10,2,2,0
53340175,202305,0,4,1,3,3,0
53340205,202305,1,4,15,1,1,0
53340215,202305,1,1,6,3,3,0
53340259,202305,1,2,2,0,0,0
53340310,202305,1,1,1,2,2,0
53340321,202305,1,2,14,3,3,0
53340349,202305,0,3,10,3,3,0
53340352,202305,1,2,1,2,2,0
53340482,202305,0,3,7,2,2,1
53340502,202305,1,3,8,3,3,0
53340507,202305,1,2,1,2,2,0
53340512,202305,1,2,1,3,3,0
53340551,202305,0,1,2,3,3,0
53340588,202305,0,3,1,3,3,0
53340650,202305,0,2,3,0,0,0
53340652,202305,1,3,4,2,2,0
53340659,202305,0,3,1,1,1,1
53340675,202305,0,1,1,2,2,0
53340719,202305,0,4,11,1,1,0
53340747,202305,1,1,14,2,2,0
53340751,202305,1,1,3,0,0,0
53340807,202305,1,3,8,3,3,0
53340827,202305,1,1,2,1,1,0
53340843,202305,1,3,1,3,3,2
53340866,202305,0,1,7,1,1,0
53340906,202305,1,2,1,3,3,0
53341101,202305,0,0,1,3,3,0
53341109,202305,0,3,14,1,1,0
53341178,202305,1,2,9,3,3,0
53341186,202305,1,4,10,3,3,0
53341199,202305,0,1,7,1,1,0
53341203,202305,1,4,0,3,3,0
53341204,202305,0,4,5,0,0,0
53341215,202305,0,4,1,3,3,0
53341221,202305,1,2,1,1,1,0
53341261,202305,0,3,7,2,2,0
53341327,202305,0,2,8,2,2,0
53341367,202305,0,0,10,2,2,3
53341369,202305,0,0,13,0,0,0
53341441,202305,0,2,1,3,3,0
53341505,202305,0,3,3,1,1,0
53341508,202305,0,4,0,1,1,3
53341534,202305,1,1,9,1,1,0
53341537,202305,0,1,3,2,2,0
53341559,202305,0,2,2,2,2,0
53341597,202305,1,4,5,2,2,0
53341695,202305,0,4,1,2,2,0
53341720,202305,0,1,1,3,3,0
53341743,202305,0,2,8,2,2,0
53341753,202305,1,4,1,3,3,0
53341801,202305,1,2,11,2,2,0
53341825,202305,0,1,2,0,0,0
53341868,202305,0,3,7,1,1,0
53341928,202305,0,4,1,2,2,2
53341935,202305,1,1,4,1,1,0
53341948,202305,0,4,10,0,0,0
53342090,202305,0,0,8,0,0,0
53342098,202305,1,0,8,1,1,0
53342137,202305,0,2,1,0,0,0
53342237,202305,0,4,8,3,3,0
53342239,202305,1,1,3,0,0,0
53342242,202305,0,4,7,1,1,0
53342251,202305,1,4,8,1,1,0
53342293,202305,1,1,1,3,3,0
53342378,202305,1,4,10,3,3,0
53342427,202305,0,2,7,2,2,0
53342479,202305,1,2,10,2,2,0
53342481,202305,1,4,2,1,1,0
53342506,202305,0,3,4,3,3,0
53342561,202305,0,3,1,2,2,0
53342619,202305,0,0,0,2,2,0
53342688,202305,1,4,0,1,1,0
53342689,202305,1,0,13,1,1,0
53342712,202305,1,1,9,2,2,0
53342727,202305,0,2,1,1,1,0
53342824,202305,1,3,10,2,2,0
53342905,202305,0,1,10,3,3,0
53343011,202305,1,0,1,0,0,0
53343064,202305,0,1,1,2,2,0
53343078,202305,1,3,8,3,3,0
53343175,202305,0,2,10,1,1,0
53343327,202305,0,1,0,1,1,0
53343333,202305,0,4,1,1,1,3
53343416,202305,1,1,6,3,3,0
53343426,202305,1,1,1,1,1,3
53343429,202305,0,2,4,0,0,0
53343447,202305,0,1,12,3,3,0
53343458,202305,0,2,1,3,3,0
53343479,202305,1,2,10,1,1,0
53343482,202305,1,2,14,2,2,0
53343485,202305,1,2,1,1,1,0
53343494,202305,1,2,2,1,1,2
53343512,202305,1,3,12,1,1,0
53343575,202305,0,3,4,3,3,0
53343620,202305,0,1,6,0,0,0
53343652,202305,0,1,8,0,0,3
53343685,202305,1,3,1,2,2,0
53343733,202305,1,2,1,1,1,0
53343734,202305,0,0,1,3,3,0
53343810,202305,1,1,7,2,2,0
53343847,202305,0,2,11,2,2,0
53343961,202305,0,2,1,2,2,0
53343969,202305,1,3,15,3,3,0
53344095,202305,0,0,0,3,3,0
53344096,202305,0,0,8,1,1,0
53344111,202305,1,2,15,2,2,1
53344122,202305,1,1,1,1,1,0
53344166,202305,1,2,9,3,3,0
53344181,202305,1,2,1,3,3,0
53344199,202305,1,3,14,2,2,0
53344208,202305,1,1,7,1,1,0
53344231,202305,0,1,15,3,3,0
53344252,202305,1,1,2,1,1,3
53344363,202305,1,4,15,3,3,3
53344392,202305,1,1,15,1,1,0
53344393,202305,0,3,4,2,2,0
53344415,202305,1,3,1,1,1,0
53344521,202305,0,1,7,0,0,0
53344538,202305,1,3,14,3,3,3
53344603,202305,0,4,7,2,2,0
53344607,202305,0,4,2,1,1,0
53344633,202305,0,1,1,1,1,0
53344760,202305,1,3,8,2,2,0
53344764,202305,0,1,11,2,2,3
53344801,202305,1,3,1,3,3,0
53344882,202305,0,2,7,3,3,0
53344885,202305,1,4,1,2,2,0
53344953,202305,1,4,2,2,2,3
53344997,202305,0,3,8,3,3,3
53345000,202305,0,2,7,2,2,0
53345071,202305,0,2,3,2,2,0
53345087,202305,0,4,10,2,2,0
53345129,202305,1,2,1,2,2,0
53345178,202305,0,2,12,1,1,0
53345222,202305,1,2,1,2,2,3
53345231,202305,0,2,6,0,0,0
53345357,202305,1,4,3,2,2,3
53345408,202305,1,0,1,3,3,0
53345510,202305,0,2,12,3,3,0
53345535,202305,1,4,4,3,3,3
53345541,202305,0,3,1,1,1,3
53345580,202305,0,2,11,1,1,0
53345638,202305,0,3,1,3,3,0
53345674,202305,1,4,0,2,2,0
53345687,202305,0,4,13,1,1,0
53345710,202305,0,4,5,1,1,0
53345745,202305,0,2,10,2,2,3
53345758,202305,1,4,11,3,3,0
53345849,202305,0,2,1,3,3,0
53345851,202305,1,3,1,1,1,0
53345876,202305,0,2,2,3,3,0
53345928,202305,0,4,8,2,2,0
53345944,202305,1,1,14,1,1,0
53345966,202305,1,2,1,3,3,0
53345967,202305,1,3,1,1,1,0
53345987,202305,0,4,1,3,3,0
53345994,202305,0,2,10,1,1,0
53346052,202305,0,4,6,1,1,0
53346102,202305,0,3,1,0,0,0
53346120,202305,1,2,15,2,2,0
53346125,202305,0,1,1,1,1,0
53346177,202305,1,3,1,3,3,0
53346241,202305,1,3,1,2,2,0
53346252,202305,0,4,1,0,0,0
53346257,202305,1,2,10,1,1,0
53346291,202305,0,0,4,0,0,0
53346340,202305,0,4,6,3,3,0
53346346,202305,1,3,7,1,1,0
53346351,202305,1,4,10,2,2,0
53346383,202305,1,1,1,2,2,0
53346396,202305,1,4,4,1,1,0
53346421,202305,1,2,14,3,3,0
53346422,202305,0,4,1,0,0,0
53346467,202305,1,2,7,1,1,0
53346503,202305,1,1,10,2,2,3
53346564,202305,1,2,2,3,3,0
53346599,202305,1,3,1,2,2,0
53346620,202305,1,3,15,1,1,0
53346653,202305,0,2,10,2,2,0
53346660,202305,1,3,1,3,3,2
53346699,202305,0,1,2,1,1,0
53346700,202305,1,3,10,2,2,0
53346759,202305,0,2,8,2,2,0
53346799,202305,0,4,0,2,2,0
53346825,202305,1,3,9,3,3,0
53346831,202305,1,1,8,1,1,0
53346876,202305,0,0,3,3,3,0
53346881,202305,1,2,1,0,0,0
53346962,202305,1,4,2,1,1,2
53347000,202305,1,1,9,1,1,0
53347012,202305,1,1,3,2,2,0
53347023,202305,0,4,10,2,2,0
53347040,202305,0,0,12,1,1,0
53347080,202305,1,1,7,1,1,2
53347085,202305,1,1,11,1,1,0
53347088,202305,1,0,8,1,1,0
53347103,202305,0,0,8,1,1,0
53347123,202305,1,1,5,1,1,0
53347173,202305,0,1,7,3,3,0
53347340,202305,0,2,2,1,1,0
53347364,202305,0,1,1,3,3,3
53347382,202305,0,4,14,1,1,0
53347427,202305,1,3,14,3,3,0
53347534,202305,0,4,1,1,1,0
53347622,202305,1,0,12,1,1,0
53347623,202305,1,2,10,3,3,0
53347713,202305,1,4,7,2,2,3
53347763,202305,0,1,5,0,0,3
53347851,202305,1,4,1,2,2,0
53347861,202305,0,4,0,3,3,0
53347877,202305,1,4,8,2,2,0
53347881,202305,0,0,8,2,2,0
53347902,202305,1,4,1,0,0,3
53347906,202305,0,4,1,3,3,0
53347930,202305,0,0,1,2,2,0
53347935,202305,0,0,14,3,3,0
53347937,202305,0,4,1,2,2,0
53347958,202305,0,1,8,2,2,2
53348029,202305,0,1,11,0,0,0
53348125,202305,1,2,7,1,1,0
53348137,202305,0,0,1,2,2,0
53348157,202305,0,1,1,2,2,0
53348203,202305,1,2,1,3,3,0
53348215,202305,0,2,8,3,3,3
53348216,202305,1,2,12,3,3,1
53348322,202305,1,1,15,3,3,0
53348323,202305,0,3,3,2,2,0
53348343,202305,1,2,1,3,3,0
53348371,202305,0,4,1,0,0,3
53348404,202305,0,1,2,3,3,3
53348481,202305,1,2,1,3,3,0
53348491,202305,1,4,15,1,1,0
53348506,202305,0,2,8,3,3,0
53348515,202305,0,2,3,2,2,0
53348582,202305,0,3,7,2,2,1
53348641,202305,0,3,1,3,3,3
53348669,202305,1,2,11,1,1,0
53348683,202305,0,1,4,0,0,0
53348692,202305,0,2,11,3,3,3
53348718,202305,0,4,15,0,0,0
53348727,202305,0,4,0,2,2,0
53348729,202305,0,4,5,2,2,0
53348874,202305,1,2,1,3,3,2
53348885,202305,1,3,8,0,0,0
53348892,202305,0,3,8,2,2,3
53348893,202305,1,1,8,1,1,3
53348898,202305,1,3,10,3,3,0
53348914,202305,0,4,10,1,1,1
53348954,202305,1,3,1,1,1,0
53349035,202305,1,4,2,3,3,0
53349040,202305,1,4,11,3,3,0
53349063,202305,1,1,12,1,1,0
53349093,202305,0,4,9,1,1,0
53349112,202305,1,1,11,3,3,0
53349132,202305,1,4,12,1,1,0
53349145,202305,1,1,8,3,3,0
53349176,202305,0,0,8,2,2,0
53349181,202305,1,4,14,1,1,0
53349203,202305,1,4,2,2,2,0
53349257,202305,1,0,1,3,3,0
53349264,202305,1,3,1,3,3,3
53349335,202305,0,4,3,1,1,0
53349347,202305,0,4,0,1,1,0
53349361,202305,1,3,1,3,3,0
53349365,202305,1,1,14,1,1,0
53349379,202305,1,2,1,2,2,0
53349383,202305,1,2,3,0,0,3
53349398,202305,0,2,14,1,1,0
53349420,202305,0,4,7,3,3,0
53349464,202305,0,3,2,1,1,0
53349534,202305,1,2,12,2,2,0
53349536,202305,1,3,8,3,3,0
53349600,202305,1,4,15,1,1,3
53349698,202305,1,2,1,1,1,0
53349707,202305,0,1,3,3,3,0
53349779,202305,1,1,4,1,1,0
53349819,202305,0,4,1,0,0,0
53349899,202305,0,4,1,1,1,0
53349909,202305,1,1,4,1,1,0
53349954,202305,0,0,10,0,0,0
53349960,202305,0,3,15,0,0,0
53349994,202305,1,1,10,0,0,0
53350045,202305,0,2,3,3,3,0
53350046,202305,1,4,8,2,2,0
53350049,202305,1,2,8,1,1,3
53350059,202305,0,4,3,3,3,3
53350087,202305,0,4,1,3,3,0
53350124,202305,1,2,11,1,1,0
53350127,202305,0,0,1,2,2,0
53350178,202305,1,2,10,2,2,0
53350203,202305,1,1,8,3,3,3
53350218,202305,1,2,14,3,3,0
53350238,202305,0,4,7,3,3,2
53350242,202305,0,3,1,3,3,0
53350251,202305,0,0,2,2,2,2
53350257,202305,1,2,1,3,3,0
53350318,202305,1,1,7,1,1,0
53350321,202305,1,3,8,1,1,0
53350326,202305,1,2,10,3,3,0
53350340,202305,1,2,2,1,1,3
53350400,202305,1,2,1,2,2,0
53350449,202305,1,4,0,3,3,1
53350454,202305,0,2,13,1,1,0
53350470,202305,0,4,1,0,0,0
53350489,202305,1,0,9,0,0,0
53350495,202305,0,4,1,1,1,0
53350505,202305,0,1,1,3,3,0
53350527,202305,1,1,1,0,0,0
53350565,202305,0,4,1,3,3,0
53350578,202305,1,3,8,1,1,0
53350602,202305,1,3,1,1,1,0
53350671,202305,1,3,2,1,1,0
53350707,202305,0,1,10,1,1,0
53350721,202305,0,2,1,2,2,0
53350741,202305,0,4,15,3,3,0
53350760,202305,0,4,1,3,3,0
53350788,202305,0,3,2,3,3,0
53350813,202305,1,4,1,1,1,0
53350817,202305,0,3,15,1,1,0
53350840,202305,1,1,1,1,1,0
53350856,202305,0,3,7,3,3,0
53350868,202305,0,4,8,1,1,3
53350888,202305,1,2,1,0,0,0
53350891,202305,1,4,1,1,1,0
53350898,202305,1,3,8,1,1,0
53350909,202305,1,4,3,1,1,0
53350952,202305,0,4,1,0,0,0
53350960,202305,0,3,10,3,3,0
53350961,202305,0,2,1,3,3,0
53350993,202305,1,2,7,2,2,0
53351022,202305,1,4,10,1,1,3
53351030,202305,0,3,1,3,3,0
53351069,202305,0,3,3,2,2,0
53351112,202305,0,3,14,3,3,0
53351149,202305,1,4,10,3,3,0
53351168,202305,1,4,2,1,1,0
53351170,202305,1,3,8,2,2,0
53351180,202305,1,2,10,1,1,0
53351184,202305,1,2,8,3,3,0
53351200,202305,0,3,15,2,2,0
53351256,202305,1,3,7,1,1,0
53351266,202305,1,2,5,1,1,0
53351270,202305,1,3,5,3,3,0
53351279,202305,0,2,13,2,2,0
53351448,202305,0,3,2,1,1,0
53351475,202305,0,1,1,2,2,3
53351513,202305,0,0,6,2,2,0
53351553,202305,1,2,1,3,3,0
53351588,202305,0,2,14,3,3,0
53351606,202305,1,3,1,3,3,0
53351663,202305,1,4,10,0,0,0
53351739,202305,0,4,5,0,0,0
53351832,202305,0,3,0,3,3,0
53351892,202305,1,3,2,3,3,2
53351942,202305,1,0,9,1,1,0
53351986,202305,1,3,1,3,3,0
53351988,202305,0,3,8,3,3,0
53352011,202305,0,3,2,3,3,0
53352045,202305,0,4,2,2,2,2
53352052,202305,0,3,10,1,1,0
53352069,202305,1,4,8,3,3,0
53352092,202305,0,3,3,3,3,0
53352106,202305,1,4,8,2,2,3
53352113,202305,0,4,12,1,1,0
53352134,202305,1,4,1,3,3,0
53352151,202305,0,4,15,0,0,0
53352169,202305,1,4,1,0,0,0
53352278,202305,1,4,1,0,0,0
53352280,202305,1,1,1,2,2,3
53352286,202305,1,3,11,3,3,3
53352387,202305,0,2,8,3,3,0
53352391,202305,0,2,1,1,1,0
53352496,202305,1,1,2,1,1,0
53352512,202305,0,2,12,1,1,0
53352536,202305,1,1,1,2,2,0
53352550,202305,0,1,8,1,1,0
53352575,202305,0,1,1,3,3,0
53352586,202305,0,2,1,3,3,0
53352624,202305,0,4,1,1,1,0
53352635,202305,1,4,4,3,3,0
53352672,202305,0,4,6,0,0,3
53352679,202305,0,2,2,2,2,2
53352684,202305,1,2,8,3,3,0
53352703,202305,1,2,8,1,1,0
53352713,202305,0,3,15,1,1,1
53352737,202305,0,2,1,1,1,0
53352749,202305,0,2,1,3,3,0
53352880,202305,1,4,8,3,3,0
53352918,202305,0,4,8,2,2,0
53352995,202305,1,2,8,2,2,0
53353013,202305,1,4,8,2,2,0
53353045,202305,0,3,13,2,2,0
53353064,202305,1,0,5,1,1,0
53353084,202305,1,4,8,1,1,1
53353091,202305,1,4,1,0,0,0
53353126,202305,0,0,2,0,0,0
53353129,202305,1,3,8,2,2,0
53353184,202305,0,2,8,3,3,0
53353206,202305,0,2,5,1,1,0
53353233,202305,1,3,12,0,0,0
53353245,202305,0,3,1,3,3,0
53353248,202305,0,2,2,1,1,0
53353327,202305,0,3,7,1,1,0
53353356,202305,1,3,2,3,3,0
53353385,202305,0,4,1,0,0,0
53353411,202305,0,2,1,3,3,0
53353425,202305,0,1,10,2,2,0
53353451,202305,0,1,11,2,2,0
53353511,202305,1,0,1,2,2,0
53353580,202305,1,3,3,2,2,0
53353619,202305,1,2,1,1,1,3
53353630,202305,0,1,1,3,3,0
53353665,202305,0,1,14,2,2,0
53353669,202305,0,1,1,1,1,0
53353685,202305,0,4,5,1,1,0
53353686,202305,1,3,1,3,3,0
53353716,202305,0,4,4,3,3,0
53353736,202305,1,2,7,0,0,0
53353740,202305,1,1,10,1,1,0
53353757,202305,1,4,5,2,2,3
53353783,202305,1,3,7,2,2,0
53353829,202305,0,1,2,1,1,0
53353925,202305,0,2,1,1,1,0
53354000,202305,1,4,12,1,1,0
53354028,202305,1,3,6,3,3,0
53354052,202305,1,4,2,0,0,0
53354069,202305,0,3,2,0,0,0
53354070,202305,0,2,11,0,0,0
53354093,202305,1,2,14,2,2,0
53354165,202305,1,4,5,2,2,0
53354204,202305,1,4,1,3,3,0
53354213,202305,0,1,8,3,3,0
53354240,202305,1,2,1,3,3,0
53354247,202305,0,2,1,3,3,0
53354251,202305,1,2,1,3,3,0
53354260,202305,1,2,2,3,3,0
53354280,202305,0,3,4,0,0,1
53354363,202305,1,4,8,0,0,0
53354365,202305,1,1,1,3,3,0
53354389,202305,1,1,10,2,2,0
53354462,202305,1,3,8,2,2,0
53354504,202305,0,1,1,2,2,3
53354529,202305,1,4,9,3,3,0
53354561,202305,1,3,8,3,3,0
53354608,202305,0,1,7,3,3,0
53354636,202305,0,2,15,2,2,0
53354645,202305,0,2,12,2,2,0
53354675,202305,1,1,8,2,2,0
53354700,202305,0,2,9,2,2,0
53354717,202305,1,3,0,2,2,0
53354858,202305,1,4,8,3,3,0
53354910,202305,0,1,10,3,3,0
53354951,202305,1,2,1,3,3,0
53354979,202305,1,0,1,2,2,0
53355003,202305,0,0,10,1,1,0
53355099,202305,1,4,8,3,3,0
53355121,202305,1,2,6,3,3,0
53355154,202305,1,0,8,1,1,0
53355172,202305,1,4,10,1,1,1
